$GPRMC,151433.00,A,4955.13648,N,01054.38749,E,0.707,,260923,,,A*79
$GPRMC,151434.00,A,4955.13640,N,01054.38825,E,1.260,93.49,260923,,,A*5F
$GPRMC,151435.00,A,4955.13637,N,01054.38837,E,1.002,85.85,260923,,,A*5C
$GPRMC,151436.00,A,4955.13639,N,01054.38844,E,1.303,84.67,260923,,,A*5A
$GPRMC,151437.00,A,4955.13641,N,01054.38864,E,0.738,,260923,,,A*78
$GPRMC,151438.00,A,4955.13697,N,01054.38620,E,2.514,86.28,260923,,,A*56
$GPRMC,151439.00,A,4955.13807,N,01054.38008,E,2.943,86.63,260923,,,A*5D
$GPRMC,151440.00,A,4955.13845,N,01054.37861,E,3.426,82.87,260923,,,A*5C
$GPRMC,151441.00,A,4955.13885,N,01054.37811,E,3.177,78.59,260923,,,A*51
$GPRMC,151442.00,A,4955.13944,N,01054.37799,E,3.480,64.43,260923,,,A*5A
$GPRMC,151443.00,A,4955.14037,N,01054.37781,E,3.502,48.20,260923,,,A*58
$GPRMC,151444.00,A,4955.14138,N,01054.37737,E,3.042,31.06,260923,,,A*57
$GPRMC,151445.00,A,4955.14214,N,01054.37685,E,2.175,17.42,260923,,,A*53
$GPRMC,151446.00,A,4955.14258,N,01054.37637,E,1.411,11.73,260923,,,A*51
$GPRMC,151447.00,A,4955.14272,N,01054.37584,E,0.137,,260923,,,A*79
$GPRMC,151448.00,A,4955.14258,N,01054.37543,E,0.487,27.14,260923,,,A*55
$GPRMC,151449.00,A,4955.14217,N,01054.37535,E,1.878,153.55,260923,,,A*64
$GPRMC,151450.00,A,4955.14143,N,01054.37570,E,3.197,152.87,260923,,,A*6B
$GPRMC,151451.00,A,4955.14045,N,01054.37679,E,5.024,142.94,260923,,,A*6B
$GPRMC,151452.00,A,4955.13949,N,01054.37912,E,7.067,119.19,260923,,,A*66
$GPRMC,151453.00,A,4955.13868,N,01054.38246,E,8.632,107.31,260923,,,A*6C
$GPRMC,151454.00,A,4955.13814,N,01054.38651,E,10.198,99.95,260923,,,A*64
$GPRMC,151455.00,A,4955.13784,N,01054.39121,E,11.489,94.75,260923,,,A*65
